Country Name,Country Code,Year,Access to electricity (% of population) - EG.ELC.ACCS.ZS,Adjusted net national income per capita (annual % growth) - NY.ADJ.NNTY.PC.KD.ZG,"Adjusted net savings, excluding particulate emission damage (% of GNI) - NY.ADJ.SVNX.GN.ZS",Adjusted savings: carbon dioxide damage (% of GNI) - NY.ADJ.DCO2.GN.ZS,Adjusted savings: natural resources depletion (% of GNI) - NY.ADJ.DRES.GN.ZS,Adjusted savings: net forest depletion (% of GNI) - NY.ADJ.DFOR.GN.ZS,Adjusted savings: particulate emission damage (% of GNI) - NY.ADJ.DPEM.GN.ZS,"Automated teller machines (ATMs) (per 100,000 adults) - FB.ATM.TOTL.P5",Broad money (% of GDP) - FM.LBL.BMNY.GD.ZS,Children out of school (% of primary school age) - SE.PRM.UNER.ZS,"Compulsory education, duration (years) - SE.COM.DURS","Cost of business start-up procedures, female (% of GNI per capita) - IC.REG.COST.PC.FE.ZS","Cost of business start-up procedures, male (% of GNI per capita) - IC.REG.COST.PC.MA.ZS",Exports of goods and services (% of GDP) - NE.EXP.GNFS.ZS,Final consumption expenditure (% of GDP) - NE.CON.TOTL.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,General government final consumption expenditure (% of GDP) - NE.CON.GOVT.ZS,Gross national expenditure (% of GDP) - NE.DAB.TOTL.ZS,Gross savings (% of GDP) - NY.GNS.ICTR.ZS,Imports of goods and services (% of GDP) - NE.IMP.GNFS.ZS,"Inflation, consumer prices (annual %) - FP.CPI.TOTL.ZG","Primary completion rate, total (% of relevant age group) - SE.PRM.CMPT.ZS",Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,"Pupil-teacher ratio, primary - SE.PRM.ENRL.TC.ZS",Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,"School enrollment, preprimary (% gross) - SE.PRE.ENRR","School enrollment, primary (% gross) - SE.PRM.ENRR","School enrollment, secondary (% gross) - SE.SEC.ENRR",Trade (% of GDP) - NE.TRD.GNFS.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Prevalence of undernourishment (%) - SN_ITK_DEFC - 2.1.1,Proportion of population below international poverty line (%) - SI_POV_DAY1 - 1.1.1,Proportion of population covered by at least a 2G mobile network (%) - IT_MOB_2GNTWK - 9.c.1,Proportion of population covered by at least a 3G mobile network (%) - IT_MOB_3GNTWK - 9.c.1,Proportion of population using basic drinking water services (%) - SP_ACS_BSRVH2O - 1.4.1,"Unemployment rate, male (%) - SL_TLF_UEM - 8.5.2","Unemployment rate, women (%) - SL_TLF_UEM - 8.5.2","Annual production-based emissions of carbon dioxide (CO2), measured in million tonnes",Continent,Gini index (World Bank estimate) - SI.POV.GINI,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,"Life expectancy at birth, total (years) - SP.DYN.LE00.IN","Population, total - SP.POP.TOTL",Regime Type (RoW Measure Definition),Rural population (% of total population) - SP.RUR.TOTL.ZS,Total natural resources rents (% of GDP) - NY.GDP.TOTL.RT.ZS,Urban population (% of total population) - SP.URB.TOTL.IN.ZS,World Regions (UN SDG Definition)
Croatia,HRV,2012,100,-1.992998462,3.274702038,1.025260231,0.803837273,0,0.190880163,112.8675972,69.76845188,1.147840023,8,7.1,7.1,39.47563956,82.81154633,56580819624,13258.35985,20.74065368,101.6200298,16.56663135,41.09566933,3.412073491,92.74301147,23.8410596,13.67519,49.67431323,29.42639923,62.88063812,96.37911987,98.91718292,80.57130888,93.75,,0.8,100,93.74,,15.9,16,19.115,Europe,32.5,High income,61.93997315,76.9243902439024,4267558,Electoral Democracy,44.494,1.30501607798391,55.506,Europe and Northern America
Croatia,HRV,2013,100,2.096520686,5.377782686,0.997438578,0.680711893,0,0.161307187,113.9038693,68.54871171,1.379349947,8,9.1,9.1,40.33186879,82.63405902,58194069434,13674.4178,20.51647194,102.0249546,17.9470561,42.3568234,2.216582064,94.96452332,23.8410596,13.71278,66.50175665,32.84049988,62.18516159,99.68901062,99.34799194,82.68869219,93.75,,0.7,100,98.6,,17.7,16.8,18.455,Europe,32,High income,66.7476,77.1268292682927,4255689,Electoral Democracy,44.294,1.15698550326612,55.706,Europe and Northern America
Croatia,HRV,2014,100,0.175724476,6.392526364,1.008040768,0.508167196,0,0.147638762,116.7680851,69.29877145,1.224339962,8,3.6,3.6,43.29294486,81.43795673,57639588806,13599.40978,20.9220704,100.3842443,19.0748257,43.67718915,-0.21519616,97.93856049,23.8410596,13.69721,73.95802322,33.62009811,62.1251297,100.9960175,98.70237732,86.97013401,93.75,,1,100,98.95,,16.5,18.3,17.705,Europe,32.1,High income,68.57,77.4780487804878,4238389,Electoral Democracy,44.077,0.903655767960442,55.923,Europe and Northern America
Croatia,HRV,2015,100,5.948251843,11.1426354,1.222934754,0.351672365,0,0.146712358,122.9832542,70.7699305,1.146890044,8,3.4,3.4,46.37844092,79.17958652,49525747504,11781.73479,20.12164551,99.78633212,23.76849101,46.16477305,-0.464499005,103.4840393,15.23178808,13.702,66.82683752,33.10910034,63.56283188,100.5792313,98.65386963,92.54321397,93.75,,0.6,100,99.06,,15.6,16.9,17.841,Europe,31.1,High income,69.84503592,77.2756097560976,4203604,Electoral Democracy,43.845,0.694377569030183,56.155,Europe and Northern America
Croatia,HRV,2016,100,2.234290716,10.63063886,1.254777805,0.24366426,0,0.121068867,127.410183,71.57124605,1.593050003,8,7.4,7.4,47.62382203,77.85086342,51601147666,12361.48383,19.59425801,98.87273177,23.05750731,46.4965538,-1.125,101.0199966,12.58278146,13.50611,,31.84740067,64.45912933,98.20056915,98.87110901,94.12037583,93.75,,0.6,100,99.14,,12.5,13.8,18.105,Europe,30.9,Upper-middle income,72.69726967,78.0219512195122,4174349,Electoral Democracy,43.597,0.534789281172671,56.403,Europe and Northern America
Croatia,HRV,2017,100,6.853601957,12.73080944,1.20251425,0.32534317,0,0.110314351,140.0101444,71.02075254,1.363780022,8,7.2,7.2,49.8794213,77.39469554,55481644098,13451.62495,19.48227693,99.39075064,25.32397711,49.27017193,1.129372103,95.54715729,18.54304636,,,29.80360031,70.04888916,96.47103119,99.40242004,99.14959323,93.75,,0.5,100,99.34,,10.6,11.9,18.738,Europe,30.4,Upper-middle income,67.09619204,77.8268292682927,4124531,Electoral Democracy,43.333,0.718068953915636,56.667,Europe and Northern America
Croatia,HRV,2018,100,4.293742825,12.9103464,1.136834817,0.412721907,0,0.110314351,147.3122384,73.35318787,1.617799997,8,6.6,6.6,50.20114906,77.39985367,61375222347,15014.08502,19.5144647,100.8457181,25.27326532,51.0468672,1.50012501,94.84780884,18.54304636,,,32.84730148,69.22509766,94.60305023,100.0797729,101.2480163,93.75,,0.4,100,99.4,,7.6,9.3,17.719,Europe,29.7,Upper-middle income,75.29462599,78.0707317073171,4087843,Electoral Democracy,43.053,0.79233830655424,56.947,Europe and Northern America
Haiti,HTI,2000,33.7,55.60546755,7.862471351,0.362098027,0.313008706,0.313008706,3.048514997,,21.57186777,,6,,,6.717484277,103.2801333,6868666120,811.5343577,6.926872971,111.5357815,7.972750941,18.32341614,9.333221976,,,,51.73674589,80.84500122,,,,25.04090041,61.25,,,,,,,,1.341,North America,,Low income,,,,Electoral Autocracy,64.4,,,Latin America and Caribbean
Haiti,HTI,2001,31.542382,-4.424245377,6.099084546,0.478349256,0.345327176,0.345327176,3.088177746,,22.11994726,,6,,,6.777307548,104.9243274,6364908100,739.348191,7.322910059,112.9307799,6.853411432,19.28399064,13.31672224,,3.614457831,,47.64309764,80.88330078,,,,26.06129819,61.25,53.2,,,,,,,1.553,North America,,Low income,0.340832326,57.382,8608810,Electoral Autocracy,62.749,0.381310972801616,37.251,Latin America and Caribbean
Haiti,HTI,2002,33.19704437,-3.39647888,6.354617747,0.603892535,0.357770703,0.357770703,3.078514376,,24.96972113,,6,,,6.390832333,104.5421772,6106867934,697.597063,7.961065615,114.1920387,7.580804875,18.68173443,7.032874062,,3.614457831,,47.53199269,79.08380127,,,,25.07256676,61.25,54.7,,,,,,,1.802,North America,,Low income,0.893432988,57.655,8754148,Electoral Autocracy,61.065,0.393717836892688,38.935,Latin America and Caribbean
Haiti,HTI,2003,31.6,-4.009225593,12.91090861,0.730260071,0.455595765,0.455595765,2.933464634,,28.35405494,,6,415.4,415.4,9.47477857,103.4356372,5000238129,561.8176913,8.024243469,120.3540972,14.58575479,27.57796636,28.69957779,,3.614457831,,47.6635514,79.02059937,,,,37.05274493,61.25,55.1,,,,,,,1.71,North America,,Low income,1.647358346,57.959,8900108,Electoral Autocracy,59.355,0.500341381609596,40.645,Latin America and Caribbean
Haiti,HTI,2004,34.19499969,-1.458067024,6.96753254,0.73075452,0.379921029,0.379921029,2.887483941,,25.37425909,,6,358.5,358.5,8.44301612,107.0645541,6005401730,663.7943295,7.436171667,118.6278955,9.37136291,25.53020734,21.03183393,,3.614457831,,47.53199269,81.11119843,,,,33.97322346,61.25,55.7,,,,,,,1.96,North America,,Low income,5.401261908,58.292,9047082,Electoral Autocracy,58.321,0.417237683336844,41.679,Latin America and Caribbean
Haiti,HTI,2005,34.67699432,0.944798574,7.592803364,0.687584237,0.324184784,0.324184784,2.786193834,,25.92273646,,6,308.1,308.1,8.715624782,107.6313981,7049954289,766.6919755,6.579702766,117.4197554,10.1472038,23.41406543,13.97300833,,3.614457831,,47.6618705,81.10890198,,,,32.12969021,61.25,55,,,,,,,2.047,North America,,Low income,6.376201635,58.652,9195289,Closed Autocracy,57.362,0.354486519484804,42.638,Latin America and Caribbean
Haiti,HTI,2006,33.9,-1.531609852,7.269239926,0.697624035,0.438436812,0.438436812,2.637268511,,23.76718074,,6,252.4,252.4,5.32340794,107.910441,7408787819,792.8260107,7.055589535,122.7086884,10.48156738,28.03211605,11.34521522,,2.040816327,,47.54385965,81.3742981,,,,33.35552399,61.25,54.2,,,,,,,2.084,North America,,Low income,6.796000481,59.028,9344784,Electoral Autocracy,56.396,0.481485207278008,43.604,Latin America and Caribbean
Haiti,HTI,2007,35.61966324,6.834395686,6.465225328,0.659396782,0.376078289,0.376078289,2.455736358,,23.34984665,,6,262.8,262.8,7.822859544,107.156488,9315973989,981.1105146,7.603668187,116.2946814,9.153894642,24.11760311,6.557227726,,4.081632653,,32.90598291,79.26319885,,,,31.94046265,61.25,52.7,,,,61,14.9,19.2,2.361,North America,,Low income,7.2,59.408,9495336,Electoral Autocracy,55.426,0.412533929448671,44.574,Latin America and Caribbean
Haiti,HTI,2008,36.092659,-0.825531011,6.687916946,0.618206575,0.368159637,0.368159637,2.394356993,,23.09805551,,6,266,266,8.059606079,106.4192163,10386485528,1076.702447,8.180497956,119.0928346,10.25405813,27.62829994,15.28177448,,4.081632653,,37.24279835,79.63729858,,,,35.68790602,61.25,51.4,,,,,,,2.366,North America,,Low income,7.6,59.782,9646570,Electoral Autocracy,54.449,0.40351262800331,45.551,Latin America and Caribbean
Haiti,HTI,2009,36.57507706,4.987689792,5.55667596,0.555265008,0.317000788,0.317000788,2.291434367,,22.74505823,,6,204,204,8.276714798,105.6377208,11269821159,1150.211089,7.187877486,118.6106584,8.985634213,24.9576532,0.39388604,,4.081632653,,28.71012483,80.334198,,,,33.234368,61.25,48.9,,,,,,,2.237,North America,,Low income,8.1,60.148,9798046,Electoral Autocracy,53.472,0.347261218381663,46.528,Latin America and Caribbean
Haiti,HTI,2010,37.07315063,-7.820073609,18.64974336,0.519704871,0.618244742,0.618244742,1.470212178,,27.97793935,,6,250.9,250.9,6.880918311,104.3322935,11661585823,1172.099015,7.401817133,129.7442015,22.8433086,36.62502819,4.827341901,,11.11111111,,30.15332198,78.99469757,,,,43.5059465,61.25,47.5,,,,,,,2.093,North America,,Low income,8.37,60.511,9949318,Electoral Autocracy,52.491,0.677029404493689,47.509,Latin America and Caribbean
Haiti,HTI,2011,37.59311676,2.943561949,14.3828372,0.478296287,0.48045612,0.48045612,2.354445257,,26.80985193,,6,314.2,314.2,10.0831188,103.0006399,13008748132,1287.954058,6.552416723,123.997399,18.4843393,34.0804719,6.332794838,,4.210526316,,12.83138918,79.00910187,,,,44.1635907,61.25,46.8,,,,,,,2.087,North America,,Low income,9,60.879,10100320,Electoral Autocracy,51.508,0.526060611073898,48.492,Latin America and Caribbean
Haiti,HTI,2012,37.9,-0.681131876,9.91135686,0.496472388,0.449638067,0.449638067,2.367288054,,26.41882741,,6,286.6,286.6,9.655089837,103.4386911,13708931890,1337.336475,7.439534509,120.9478704,14.23187208,30.60296029,5.018041554,,4.210526316,,20.09090909,82.18699646,,,,40.25805013,61.25,47.7,24.5,,24.71,63,11.5,17.3,2.19,North America,41.1,Low income,9.8,61.26,10250922,Electoral Autocracy,50.523,0.492604763768575,49.477,Latin America and Caribbean
Haiti,HTI,2013,38.71000671,3.507523166,7.062569901,0.512961754,0.510006475,0.510006475,2.365294277,,25.90691547,,6,264.8,264.8,10.80963187,104.6318434,14498080023,1393.956085,7.391752012,119.8382543,11.33455569,30.64788613,4.765024048,,4.210526316,,13.36492891,80.38690186,,,,41.457518,61.25,47.1,,,34.78,,,,2.293,North America,,Low income,10.6,61.658,10400672,Electoral Autocracy,49.54,0.55667094231821,50.46,Latin America and Caribbean
Haiti,HTI,2014,39.4816246,-0.042061857,5.293503683,0.63703683,0.655156381,0.655156381,2.327997352,1.089814996,26.44084497,,6,246.7,246.7,11.23908288,106.3453222,14790765760,1402.100289,7.848381506,120.8930815,9.466779992,32.13216442,3.4381666,,4.210526316,,8.712487899,77.76799774,,,,43.3712473,61.25,46.4,,63.32,40,,,,2.785,North America,,Low income,11.4,62.069,10549007,Electoral Autocracy,48.556,0.714675341792519,51.444,Latin America and Caribbean
Haiti,HTI,2015,40.75870895,4.829402065,8.771631045,0.684602367,0.52654438,0.52654438,2.364208516,1.296483381,29.93912361,,6,235.3,235.3,11.76160368,104.2711042,14857386164,1389.119779,8.25363057,118.4654843,12.40634526,30.22708802,6.731840697,,4.210526316,,7.996146435,76.11669922,,,,41.98869169,61.25,46.1,,70.05,40,,,,3.191,North America,,Low income,12.1977,62.485,10695540,Electoral Autocracy,47.573,0.572188967227641,52.427,Latin America and Caribbean
Haiti,HTI,2016,40.4,1.523339676,5.952082678,0.776600393,0.739292927,0.739292927,2.33163751,2.026808102,31.05368742,,6,219.3,219.3,11.66343891,107.0955646,13723267961,1265.986932,8.416277927,118.8970659,11.20316681,30.56050485,11.50290739,,0,,,76.1309967,,,,42.22394376,61.25,46.7,,57,40,,,,3.235,North America,,Low income,12.23260161,62.896,10839976,Electoral Autocracy,46.604,0.8067663513552,53.396,Latin America and Caribbean
Haiti,HTI,2017,43.34903336,-0.074860048,5.264583948,0.803059402,0.641377121,0.641377121,2.284672101,2.263496509,29.92013392,,6,200.2,200.2,10.96054945,109.3830231,14213814583,1294.239628,8.386387934,122.0212968,10.9499941,32.98185696,10.68008872,,2.542372881,,,76.16960144,,,,43.9424064,63.75,48,,60,40,,,,3.272,North America,,Low income,31,63.29,10982367,Electoral Autocracy,45.654,0.699069630553212,54.346,Latin America and Caribbean
Haiti,HTI,2018,44.41743088,1.307810032,7.005152127,0.766441838,0.415250828,0.415250828,2.284672101,2.114310963,31.84831188,,6,200.3,200.3,11.07670651,110.1994232,15965670198,1435.350852,8.490235137,124.2246007,12.01668317,35.30128809,12.48141112,,2.542372881,,,76.24299622,,,,46.3779946,63.75,47.9,,61,60,,,,3.367,North America,,Low income,32.47362713,63.66,11123183,Electoral Autocracy,44.722,0.450263747512425,55.278,Latin America and Caribbean
Hungary,HUN,2000,100,4.392709197,2.124784871,2.329177462,0.42076471,0,0.279038999,,44.90663508,3.161900043,13,,,66.85788978,75.6259207,47218405892,4624.281657,21.19729043,103.6908217,19.2514346,70.54871146,9.803610169,96.41895294,8.29015544,10.70924,0.690517462,5.166500092,79.55912781,101.1199112,96.13126373,137.4066012,69.375,,,95.05,,100,7.2,5.8,58.608,Europe,,Upper-middle income,,,,Liberal Democracy,35.425,,,Europe and Northern America
Hungary,HUN,2001,100,5.771362216,3.832267806,2.184567748,0.405067409,0,0.253267073,,45.20993076,2.424069881,13,,,64.87732081,75.05521245,53749989092,5276.033189,21.08325378,101.2904271,19.77359556,66.16774793,9.116809117,98.01667786,8.29015544,10.53831,0.705753124,5.121399879,78.90115356,100.2052078,98.45054626,131.0450687,69.375,,,95.83,,100,6.3,4.9,60.239,Europe,,Upper-middle income,14.5285543,72.2487804878049,10187576,Liberal Democracy,35.33,0.709392742020119,64.67,Europe and Northern America
Hungary,HUN,2002,100,8.347391132,4.5906868,1.770755341,0.295622784,0,0.246119104,,45.45149452,1.959110022,13,,,58.13697358,76.44274283,67608919144,6655.333009,21.8644478,102.046162,18.54371144,60.18313559,5.265448216,99.41333008,9.067357513,10.27733,0.655474735,5.166399956,79.97181702,99.01557159,100.0939178,118.3201092,69.375,,,99,,100,6.1,5.1,59.197,Europe,,Upper-middle income,16.67,72.3487804878049,10158608,Liberal Democracy,34.919,0.457902750897416,65.081,Europe and Northern America
Hungary,HUN,2003,100,4.900036647,3.189209401,1.53954851,0.270961068,0,0.250957331,,45.94903441,3.048589945,13,40.4,40.4,56.33315809,79.33211528,85302003908,8421.103313,23.00937853,103.9398581,15.78258181,60.27301618,4.661016949,96.18540192,9.844559585,9.58843,0.984038659,5.009399891,81.6531601,98.11929321,102.2166595,116.6061743,69.375,,,99,,100,6.1,5.4,61.981,Europe,,Upper-middle income,21.63,72.3,10129552,Liberal Democracy,34.511,0.42111426768192,65.489,Europe and Northern America
Hungary,HUN,2004,100,5.794746264,4.526108423,1.29731877,0.252892627,0,0.244877804,38.71732418,46.52437507,3.316809893,13,22.9,22.9,59.6543881,77.07528,103960000000,10285.79363,22.05592923,103.9589264,16.54816193,63.61331445,6.744346796,94.62100983,9.090909091,10.47323,2.776788893,4.628799915,84.83432007,97.50032806,95.95343781,123.2677026,75.625,,0.1,99,,100,5.8,5.9,60.49,Europe,29.9,Upper-middle income,27.74,72.6487804878049,10107146,Liberal Democracy,34.104,0.446673476694334,65.896,Europe and Northern America
Hungary,HUN,2005,100,3.306944576,4.487342647,1.271735152,0.246897367,0,0.25235237,41.43453373,49.88097842,2.562860012,13,22.4,22.4,62.64257604,76.99019292,112981000000,11200.57695,22.16768622,102.3079362,16.38124259,64.95051226,3.561517114,93.81266022,9.090909091,10.44291,5.229891487,7.289000034,86.54878998,98.16443634,96.2646637,127.5930883,75.625,,0.7,99,,100,7,7.4,60.607,Europe,34.7,Upper-middle income,38.97,72.6487804878049,10087065,Liberal Democracy,33.635,0.410026215861397,66.365,Europe and Northern America
Hungary,HUN,2006,100,2.255458111,5.761207403,1.300515907,0.34607616,0,0.241904981,44.74889352,52.6401711,2.049089909,13,20.9,20.9,73.86891402,75.34006306,115577000000,11475.82271,22.01740076,101.1296744,17.95225664,74.9985884,3.930326038,98.7664566,10.3626943,10.24786,4.163529379,7.863900185,88.2441864,99.58309174,96.09008789,148.8675024,81.875,,0.1,99,,100,7.1,7.9,59.915,Europe,28.3,Upper-middle income,47.06,73.0975609756098,10071370,Liberal Democracy,33.105,0.544111329120802,66.895,Europe and Northern America
Hungary,HUN,2007,100,-1.189660513,4.380666956,1.115231749,0.336050629,0,0.250182345,50.34233019,55.28746547,2.904380083,13,17.7,17.7,77.94228004,75.18442695,139966000000,13918.96019,20.81108209,99.46230491,16.604249,77.40458495,7.958745165,95.02565002,11.13989637,10.05516,4.712212212,8.999699593,88.0413208,99.00731659,96.16716003,155.346865,81.875,,0.1,99,,100,7.1,7.7,58.689,Europe,27.9,High income,53.3,73.1512195121951,10055780,Liberal Democracy,32.579,0.471975976903882,67.421,Europe and Northern America
Hungary,HUN,2008,100,2.146078441,5.092894868,0.9916866,0.43117164,0,0.230007113,54.28335984,56.75512593,1.958220005,13,8.4,8.4,79.2756977,75.01915046,158136000000,15753.47328,21.39961749,99.64388176,17.56878563,78.91957947,6.042512539,96.5894165,11.13989637,10.41766,5.888819488,8.959300041,85.67371368,100.6412506,96.04280853,158.1952772,81.875,,0,99,70,100,7.7,8,57.531,Europe,27.5,High income,61,73.7024390243903,10038188,Liberal Democracy,32.057,0.638041777391461,67.943,Europe and Northern America
Hungary,HUN,2009,100,-6.529522412,5.126906478,1.071116393,0.383924249,0,0.239101921,55.72632599,60.51352303,1.499070048,13,8,8,74.39962047,75.7054998,130760000000,13046.48101,22.07132335,95.96883227,19.55510895,70.36845275,4.211711712,96.79566193,11.13989637,10.49666,8.062270246,12.2901001,84.56419373,101.0737686,96.24977112,144.7680732,91.25,,0.1,99,79,100,10.3,9.7,51.775,Europe,27,High income,62,73.9048780487805,10022650,Liberal Democracy,31.54,0.518922259670111,68.46,Europe and Northern America
Hungary,HUN,2010,100,1.268174979,5.975448678,1.137990291,0.35834939,0,0.221416028,56.69465576,60.85770655,1.699100018,13,8.2,8.2,81.26644519,74.25359817,131917000000,13191.62126,21.44238309,94.73483364,20.76020479,76.00127883,4.855557957,97.10366058,9.067357513,10.57857,8.081132429,13.45650005,85.1620636,100.856308,97.08148956,157.267724,93.75,,0.1,99,66,100,11.6,10.7,52.124,Europe,29.4,High income,65,74.2073170731707,10000023,Electoral Democracy,31.089,0.543327705168883,68.911,Europe and Northern America
Hungary,HUN,2011,100,0.648155302,6.048055284,1.072601895,0.468685568,0,0.211636606,57.70199992,62.47727971,2.465120077,13,7.6,7.6,86.18853793,73.61916132,141760000000,14216.16561,20.6238296,93.91076631,20.85321136,80.09930424,3.929920989,98.72741699,8.808290155,10.5475,7.518254255,14.74359989,87.53575134,100.0155029,96.79927063,166.2878422,93.75,,0.1,99,71,100,11.1,11,50.322,Europe,29.2,High income,68.01998789,74.8585365853659,9971727,Electoral Democracy,30.642,0.697803917912035,69.358,Europe and Northern America
Hungary,HUN,2012,100,-1.609732653,5.274004584,1.141455957,0.457971763,0,0.204490834,56.4836502,58.71733937,3.02331996,13,8.9,8.9,86.10585895,73.95708285,128475000000,12950.68652,20.00860639,93.24294952,20.87558002,79.34880847,5.652145171,97.53672791,8.808290155,10.48051,7.639670853,16.46579933,88.23802948,99.69792938,98.06066132,165.4546674,96.875,,0.3,99,97.4,100,11.3,10.6,46.777,Europe,30.8,Upper-middle income,70.57999815,75.0634146341463,9920362,Electoral Democracy,30.322,0.642447247764681,69.678,Europe and Northern America
Hungary,HUN,2013,100,5.556346636,9.430283327,1.035635816,0.356112516,0,0.185517047,57.11823937,60.43846077,3.212510109,11,8.8,8.8,85.5827753,72.08503076,135412000000,13687.51406,19.76271437,93.00850222,24.37967566,78.59127752,1.73319985,97.71341705,8.808290155,10.40282,9.203142536,17.1826992,87.96893311,99.98496246,104.7153473,164.1740528,96.875,,0.1,99,,100,10.2,10.1,43.705,Europe,31.5,Upper-middle income,72.6439,75.5658536585366,9893082,Electoral Democracy,30.047,0.517336715655989,69.953,Europe and Northern America
Hungary,HUN,2014,100,4.179952202,10.98563169,1.030521731,0.263786098,0,0.180206386,57.83056687,57.30896185,3.036370039,11,8.5,8.5,87.28984981,70.25808118,140765000000,14267.01215,20.03267467,93.66313689,24.56744018,80.9529867,-0.227566271,96.46964264,10.05025126,11.2436,10.6831791,15.72270012,85.55030823,101.8569183,104.1899109,168.2428365,96.875,,0.6,99,98.4,100,7.6,7.9,43.863,Europe,30.9,High income,75.65319745,75.7634146341463,9866468,Electoral Democracy,29.773,0.399711110108182,70.227,Europe and Northern America
Hungary,HUN,2015,100,4.129723389,12.39776782,1.297721862,0.16339932,0,0.181769046,57.25077979,56.75971046,2.86345005,13,7.5,7.5,87.59634721,68.83904609,125074000000,12706.89121,19.72962832,92.04725904,25.51850424,79.64360625,-0.06164468,96.9503479,10.1010101,10.97863,10.58269066,15.60009956,81.16513824,102.325119,103.0306168,167.2399535,96.875,,0.6,99,99,100,6.6,7,46.628,Europe,30.4,High income,72.83473703,75.5682926829269,9843028,Electoral Democracy,29.5,0.281004931169637,70.5,Europe and Northern America
Hungary,HUN,2016,100,5.626048266,12.47457625,1.308443023,0.119460705,0,0.171212366,59.43847243,58.79791867,2.23319006,13,7.1,7.1,86.4984189,70.15970962,128471000000,13090.50673,19.98274802,91.31756942,25.78546219,77.81598831,0.394769307,98.59475708,10.1010101,10.76744,,15.2638998,81.61778259,101.8788071,102.7139511,164.3144072,96.875,,1.3,99,99,100,5.1,5.1,47.396,Europe,30.3,High income,79.25941213,76.0634146341464,9814023,Electoral Democracy,29.221,0.229563620824396,70.779,Europe and Northern America
Hungary,HUN,2017,100,2.546297655,11.88213691,1.249922147,0.169085877,0,0.165872648,60.93389335,58.42402283,2.574729919,13,5.4,5.4,86.01006845,70.37085465,142962000000,14605.85435,20.16889168,93.1750423,24.75422458,79.18511076,2.348242812,105.0500336,10.05025126,,,14.50650024,82.2841568,100.8054733,103.4899597,165.1951792,96.875,,0.6,99,99,100,3.8,4.6,49.685,Europe,30.6,High income,76.75054712,75.8170731707317,9787966,Electoral Democracy,28.938,0.297285854947975,71.062,Europe and Northern America
Hungary,HUN,2018,100,6.030527426,14.485549,1.17508584,0.254498211,0,0.165872648,60.56143932,59.12321983,4.44464016,13,4.9,4.9,83.88604125,68.9818512,160431000000,16411.44111,19.65589992,95.59745684,26.94571704,79.48349809,2.850247926,98.84925079,12.56281407,,,13.53409958,85.78372955,96.76048279,103.9211578,163.3695393,96.875,,0.2,99.2,99.2,100,3.5,4,49.628,Europe,29.6,High income,76.07436064,76.0658536585366,9775564,Electoral Autocracy,28.649,0.367596981075921,71.351,Europe and Northern America
Indonesia,IDN,2000,86.3,175.0944808,13.60552323,3.174163391,7.519279716,0,0.99509493,,53.88268121,,,,,40.97730847,68.18236602,165021000000,780.1902047,6.531994973,90.42806295,26.28689921,30.45956744,3.68861916,,8,22.11772,15.95606751,45.62469864,24.10598946,108.759491,55.07712173,71.43687592,50,,34.9,89,,,,,265.803,Asia,28.6,Low income,,,,Electoral Democracy,57.998,,,Eastern and South-Eastern Asia
Indonesia,IDN,2001,86.26,29.74086337,1.569264531,3.70318779,5.594517063,0,0.90063126,,50.88551926,3.847739935,,,,39.0321391,70.03922076,160447000000,748.2576087,6.88905937,92.57848708,27.19979393,30.76106843,11.50011488,93.75627136,8,22.24524,17.47486519,44.32899857,24.44971085,109.7509232,55.5403595,69.79320753,50,19.2,31.2,,,,,,297.53,Asia,29,Low income,2.018613859,66.037,214427419,Electoral Democracy,57.217,8.1473020307562,42.783,Eastern and South-Eastern Asia
Indonesia,IDN,2002,87.6,-128.8692747,-1.002698465,3.256460264,4.368918879,0,0.836755471,,48.17116238,4.543129921,9,,,32.68762089,74.87969537,195661000000,900.1775881,7.257458338,96.28376557,23.01740778,26.39184088,11.90011757,95.05402374,8,20.90186,14.9532883,44.6576004,24.40448952,109.9209518,57.16159058,59.07946177,50,19.1,19,,,,,,307.361,Asia,31.7,Low income,2.134135733,66.321,217357790,Electoral Democracy,56.432,6.4756750510845,43.568,Eastern and South-Eastern Asia
Indonesia,IDN,2003,87.94,-446.0944746,-2.707183935,2.945079228,4.14326808,0,0.823147844,,47.04134531,5.048500061,9,,,30.47765478,76.26750618,234772000000,1065.64852,8.129486264,101.8660046,20.68405036,23.13883897,6.757317194,95.65924072,8,20.29418,13.6385363,43,25.72792053,109.5265274,60.14321899,53.61649375,59.375,18.9,19.3,,,,,,316.655,Asia,31.9,Lower-middle income,2.38701978,66.631,220309473,Electoral Democracy,55.644,6.35404386961542,44.356,Eastern and South-Eastern Asia
